pi_id,inst_id
283263,159
533018,63
349177,134
512209,32
459151,222
450802,77
445285,1987
87775,250
180282,39
166396,4805
480278,46
217890,668
558293,136
560510,78
167087,49
565224,50
408878,19
475429,68
564749,549
291147,136
550738,138
359365,400
517577,2044
166397,4805
190632,217
556350,2265
554636,123
380870,88
122768,146
401957,150
502392,9037
525543,96
541961,159
527334,140
521916,411
12063,679
121085,111
225961,23
558513,95
212505,146
551097,12053
548698,5
501145,111
316568,138
363285,216
531257,30
535481,1445
339844,115
535376,166
560895,16
557314,66
551061,254
533297,2103
435826,2446
494324,9035
210648,5511
523124,39
424920,75
516937,159
173447,24
480987,400
562575,137
388441,192
408583,1729
297773,174
477122,172
446736,5
75924,89
561048,99
550894,125
437344,137
538656,137
495331,68
485418,9062
558281,39
523607,39
336695,2976
526577,662
393414,1172
513264,207
527078,22
197380,1215
502163,141
554505,12
409964,60
517630,117
511972,131
552097,220
139185,6
533353,207
562965,44
455506,72
498256,32
527880,95
57141,38
174082,2251
526914,117
382994,10
184184,131
501850,117
475237,26
557596,133
142498,869
558590,78
228096,71
560696,47
533936,234
283133,20
562577,47
555498,5
323356,137
539892,4
558486,137
521914,411
176112,117
278132,33
529059,65
522161,162
530769,49
125068,199
145482,310
483541,10
431635,136
379044,131
275413,391
501314,31
435880,187
562923,137
559203,821
562414,38
507823,83
492724,83
489476,131
552302,131
384253,134
335810,4833
550006,5
94116,930
464147,2046
564825,10
235075,1304
472085,24
550234,16
489359,1184
196924,137
560385,207
194265,74
262203,30
471971,74
550606,3303
549235,117
217596,256
554592,187
558377,138
511500,59
329570,83
539289,147
563331,74
551839,184
439586,112
500300,118
270550,163
520508,146
519250,115
526514,117
511217,604
196924,16
241768,122
421169,99
550356,30
362161,400
444741,54
492724,104
387321,125
380924,12
437972,128
527619,146
538173,17
529182,106
564987,64
491733,106
555558,354
201423,935
560393,31
551205,68
560480,104
521123,23
553661,68
389530,154
551177,23
431150,76
533701,1937
382122,115
527912,19
550772,8
438517,104
559274,2103
82464,17
425200,1456
559863,29
455512,128
292937,5
499736,27
559203,2751
390745,12
398611,130
472892,143
522452,88
309212,67
551078,103
557575,140
104939,128
309499,128
498231,7893
413521,421
409691,800
448702,111
212275,131
462904,1321
213994,5
562688,169
140389,31
451869,10
526107,32
361868,254
320271,222
533779,604
518511,8
556162,239
536231,927
326169,327
30602,29
472178,95
563508,68
561353,78
537776,46
369067,39
560640,78
550854,68
563537,8
465788,10247
529556,4946
144657,131
527736,4586
485962,105
89507,103
551355,12172
173848,72
11444,295
565082,124
508076,46
480852,20
466322,4350
542205,59
397037,3
471235,4300
96309,68
561255,89
117482,43
156364,559
544713,138
471813,218
555292,2609
332138,1674
211338,112
126313,541
558604,77
495864,24
549670,4371
184119,112
225738,63
503531,2443
531624,112
561580,10
337769,84
528808,10
558020,159
352626,2942
556579,34
425746,34
518615,78
33380,119
472268,5296
527629,84
474613,36
450937,9034
518130,140
117703,394
397649,22
320271,128
450928,68
354943,334
559473,137
529929,131
451259,88
354943,112
354558,5
490245,104
535167,743
522399,70
431663,44
559400,239
518100,131
213720,9
521123,104
517319,19
558317,78
539303,146
513597,46
402347,117
553417,159
545075,8
343441,34
517993,199
540654,141
486456,78
472132,186
556038,40
562935,1715
475693,46
527733,5
492272,77
527024,104
347393,111
542878,1674
15566,74
481114,27
545691,90
560939,6923
305902,266
426074,169
323756,115
563662,2081
457728,786
402087,21
514859,141
243951,874
450771,5248
140288,163
30725,144
476108,172
492896,88
486290,1952
562016,84
484227,86
457083,30
562913,159
301377,68
533238,187
436116,391
370962,138
501288,27
550032,164
290253,4950
398928,75
549530,118
457288,53
352999,32
435929,31
550720,191
309879,199
300026,4722
527334,190
554592,668
540624,6
518585,13
427208,3308
247639,78
556350,266
555165,194
491396,140
491358,894
380554,136
543563,187
549076,416
382335,126
514760,39
520677,10
229260,22
499379,3093
505142,77
278848,13
559428,117
434705,137
311052,34
490256,5
556350,245
538637,4515
156449,35
518233,251
113936,10
257577,24
37806,64
278991,238
297664,541
384160,73
355860,50
560285,123
212275,23
182753,40
334068,199
460153,117
398928,442
483465,821
485861,30
33380,140
485726,101
521915,411
146307,21
456141,66
550555,85
518069,166
531440,6
532154,11619
56622,574
531869,8855
559567,19
176134,149
33380,64
550270,68
558252,738
314985,71
564587,7722
460928,29
552798,16
523167,43
12849,731
561945,118
398928,153
481061,68
469338,83
478866,63
449067,70
536390,2908
284684,430
559800,68
219237,216
476464,15
475261,2018
286131,4945
538846,89
499034,74
415200,30
503162,26
253373,108
309263,254
553805,3699
565246,126
407303,122
293075,24
410444,131
483401,117
553640,154
402519,941
336121,149
441541,128
548463,10
559405,128
554467,10
542362,633
493755,47
488119,31
544620,86
421061,84
535370,386
487370,25
518174,104
478206,74
98543,134
494196,4915
420386,93
386474,31
557316,115
542982,118
264215,295
379957,159
478035,5
3188,27
522273,137
425924,33
529656,89
564929,115
292572,584
502856,366
491079,24
498149,207
487723,46
556808,89
451749,68
451438,327
521706,156
260189,710
541752,3109
562850,155
168078,4825
439617,394
558870,192
523205,24
549583,44
460719,206
499351,10
484739,416
561951,416
560171,206
258717,19
554927,3954
534041,86
534206,75
497703,2415
526130,10
311520,53
360979,668
557898,30
84586,30
228280,4
469189,1687
561027,154
515533,10
550720,69
298441,118
539160,75
466995,84
524453,5
527778,166
521742,78
529271,1674
555292,112
390888,100
409620,47
421231,17
427127,159
517891,151
409703,69
287642,77
92089,169
556209,6
233683,24
269296,235
542299,528
547105,89
345426,98
228783,2103
518617,580
193275,154
94759,134
438649,599
527875,69
398928,133
529556,104
501660,5443
500661,51
437252,86
518006,21
380924,294
498182,68
209728,144
532222,11638
526653,1987
475378,58
454844,6430
491403,9896
551003,131
557605,78
531622,39
536000,572
549530,2870
484576,9035
560634,283
550517,115
528713,2305
538210,64
309516,174
425109,58
33624,497
518643,24
561160,2221
535733,9229
531367,68
118057,295
396455,154
489796,85
408636,137
464413,294
534686,669
282251,6090
233258,5161
438803,541
562933,220
436633,668
279723,222
474419,541
312067,302
541220,20
501039,2276
279739,485
210763,5523
562354,5
557396,2432
451601,44
50470,75
474957,112
496361,131
557802,85
538208,64
550486,120
485828,9038
491396,482
554471,172
501915,77
497120,115
557912,223
565156,22
521840,137
311936,68
335395,125
473784,146
70486,305
539069,169
258835,58
545920,115
517444,49
154611,1184
438491,84
534536,24
557236,19
554912,1171
523449,47
525662,78
34230,205
556816,130
56796,140
482078,288
398834,89
563609,39
550675,131
557651,3
499380,3093
279738,485
544880,104
564070,117
376657,86
410525,3032
324990,77
538617,9034
199938,169
399151,78
556801,69
269290,30
32593,941
270345,186
491949,38
521484,15
530649,9035
336795,78
481434,68
551949,4
520062,125
562055,1164
122236,61
223342,1195
466054,77
560968,10
343390,19
355388,128
543599,84
549235,125
558292,136
357887,7893
549823,301
465584,1720
530973,47
95299,191
486839,46
560942,8
557686,10081
396709,172
450982,115
244163,16
554591,187
525890,12
531670,8287
538884,523
411409,102
538222,5330
361842,161
501195,58
490060,89
559197,24
139667,180
316342,416
299968,69
440832,128
557047,69
336800,8
359193,86
544609,96
544107,2092
525365,134
301776,159
406014,298
526892,68
211384,106
32568,2102
439675,51
443512,1455
456455,294
452702,86
459054,68
450636,86
338100,23
381440,7902
290963,141
530802,2609
513669,29
236874,30
556816,941
383562,209
513043,137
501477,38
342426,22
502431,104
496177,86
112973,56
384485,109
558935,24
351043,295
206900,2
483285,128
121982,5
483625,111
243686,106
504410,788
93518,64
61443,2941
316116,209
463752,9387
260819,67
514003,394
479676,9038
402219,63
530692,163
540132,84
414431,145
508314,138
446168,128
182691,51
485281,71
241550,542
361842,55
335395,403
77465,391
518513,38
550525,69
482588,935
369109,297
563763,17
289648,10
260339,112
552899,217
62500,21
313372,6
515474,58
100908,98
539731,35
562301,11393
406337,30
365928,137
123495,1311
526916,187
550854,206
537239,74
338023,330
525154,66
520911,22
557686,44
517487,206
515703,22
516977,8432
558299,8
467760,74
475732,31
561580,112
157442,2204
164147,89
436917,3258
533278,192
438709,47
505879,13
398928,4634
469316,19
536664,84
532976,125
543564,187
382322,24
30787,2061
100910,119
499569,229
96414,169
541955,55
316557,89
526223,208
502515,9035
517654,19
548563,403
550294,54
359365,69
292547,1201
270261,25
541894,130
553725,117
559934,5
142284,3037
303431,113
439956,509
516311,130
486818,1184
565122,69
283387,56
487140,223
553211,49
450665,669
461485,35
198121,264
518022,159
286698,23
316279,49
456863,63
33554,2122
563330,163
556394,214
555292,99
561825,38
557272,35
563879,131
554207,9062
529965,549
518956,144
561515,16
477110,32
485574,137
534466,27
555227,4
517774,1266
173354,283
518491,39
536356,10
457548,7883
290834,75
561794,122
15817,669
518826,22
434316,50
337812,93
1545,52
392468,44
223264,855
493332,1268
518031,131
485891,68
240399,366
380754,190
432332,23
491701,2
234099,4198
104340,38
550464,34
332626,621
550008,5923
385628,190
410030,2870
451716,89
371100,216
552216,2
213608,633
518302,294
550868,5289
456075,30
441459,9036
120052,24
33380,294
91864,122
486626,16
464165,8387
351797,154
551900,9295
279237,67
564241,118
485455,103
429892,128
558051,83
509169,2
532976,144
563654,104
492076,12
553752,148
460530,134
426438,367
549488,163
523143,84
209868,233
443241,74
401463,47
440498,86
345581,65
97583,831
551820,109
305885,75
549647,131
507615,68
561160,133
562152,664
526944,86
43607,159
409250,75
560692,5
565164,134
485622,153
444746,2103
209513,111
533701,17
445169,64
520922,5
451827,234
543535,2204
499700,86
38619,38
518376,254
267325,6065
540170,94
245234,131
349823,104
351837,3130
521991,140
559753,47
33380,166
518472,633
438120,2623
173452,24
446827,30
373254,9129
526138,58
292331,5
518380,30
507053,5
558256,36
118484,71
361593,84
495935,434
560579,6790
558321,20
548129,38
531865,30
492059,144
119323,38
564755,68
490060,115
483825,84
89283,40
558685,8
549898,49
536000,112
560084,47
453727,50
389325,44
537233,147
557466,212
397889,1730
548603,59
549464,3843
550083,104
425826,16
521731,22
451966,163
542321,101
475448,62
387239,1723
522280,49
509697,9129
320851,24
554823,163
564921,153
510210,4
97630,56
60753,151
235075,3009
453787,644
379633,69
543493,78
490826,109
541893,385
409328,23
473947,174
427427,7323
355343,453
478308,5830
6849,518
393999,133
563223,4809
451494,49
557273,166
56823,64
523503,584
496951,153
450745,4955
564007,128
263869,178
226113,141
358519,125
377652,93
138901,120
469318,174
213692,89
559098,212
441541,2658
550512,194
518079,254
515841,78
398928,327
299993,168
251412,310
547264,86
491648,9920
503619,104
518026,49
520845,9417
328588,174
556302,117
527003,10
445567,122
533779,1491
527151,24
199402,16
541752,6596
457547,5
343353,1455
564627,12385
528704,1221
521232,1236
511432,33
460103,76
455232,126
416476,75
485861,125
262203,34
458384,1990
465140,140
518022,112
470889,51
426630,10
511367,3967
32593,283
293703,71
371241,32
402357,23
553340,9035
438410,3021
226609,2
534124,69
283428,140
358519,66
438489,84
67154,88
539717,29
255445,55
559589,213
560676,172
561030,5
554685,356
448656,163
532995,65
294776,385
282069,213
193494,2164
471277,5
558309,935
142454,5
472308,117
96449,89
527785,174
382069,4198
550000,39
316455,5
356244,26
484022,96
551443,162
543277,24
514674,1215
552216,4
503797,256
429092,166
255545,199
559275,77
362108,1210
557817,9139
499002,483
550348,22
243510,599
342273,46
297929,117
560221,69
543472,102
363790,2399
284472,254
555502,12169
487045,10
435647,1286
530883,3308
33129,1301
554356,83
530767,89
555580,22
415200,174
565081,662
559993,76
552478,77
377420,38
425896,79
520030,226
87779,331
558241,39
360705,232
12272,691
381020,136
554891,192
521813,44
382705,88
554332,131
320844,932
283027,5928
360575,50
554881,528
496977,4331
519078,370
427181,22
218411,103
535738,126
541892,67
543501,10
420997,217
504532,1161
165339,162
490590,186
243669,23
487045,7
50266,115
538337,62
95280,147
550327,22
223343,1195
545710,555
533487,38
539473,85
518359,5
488657,2609
517655,19
490501,3088
246151,2204
509536,9347
528350,3
416473,137
511485,125
155198,13
563330,35
485283,88
401799,35
209868,21
515773,194
282199,8
561154,574
124456,148
451831,4
526352,13
563992,38
140772,54
525154,76
320642,2979
475205,10
533749,217
516488,112
550462,32
464413,93
518427,104
398928,5596
489843,6
300026,7185
551113,400
536809,166
409673,625
351771,34
371153,254
108288,515
550018,86
543750,88
415194,220
268998,252
495599,7390
253852,66
489495,75
140387,31
375576,780
497533,38
550414,30
499391,16
468054,141
550809,286
502459,117
542671,94
490113,30
508369,6005
550250,31
466602,2
36058,150
468221,2204
328577,53
211371,94
557908,498
320958,38
508175,5
562935,1428
211323,4285
425931,9410
558118,213
433427,38
421302,9036
541836,23
553722,128
429903,64
260371,19
555401,43
529278,1706
409525,9038
382245,633
523023,99
139519,1976
520911,38
560392,52
219237,23
257193,159
553686,10
517103,585
21979,71
433979,10
426719,1397
119553,137
483585,22
53576,1313
398928,110
522177,102
255943,3052
541877,68
554071,147
531658,473
344016,147
316835,17
560865,68
347771,2014
493368,2038
550367,164
234068,551
309150,411
483872,419
549356,16
510840,105
496281,3580
166424,4811
557145,220
497408,1193
554458,42
195067,869
565000,298
517341,137
412303,597
299992,168
457467,179
517444,128
466936,47
501279,7828
67300,3016
518436,4600
559503,69
492047,109
518229,24
527074,17
518447,47
544532,4376
38604,118
234597,205
542301,403
557774,199
344948,291
343259,10
553537,60
530960,1674
433438,16
488680,84
120179,24
33380,68
531365,243
92025,120
194049,69
331999,38
563342,95
499499,68
544491,27
531418,126
439659,331
410651,106
486340,141
222742,541
217344,65
475415,9035
491916,192
493953,15
549076,164
408878,497
554383,432
550532,8
549775,169
558322,187
472891,143
420421,217
520323,89
547825,21
4124,47
490698,134
417590,584
534374,54
552465,1301
541317,187
37090,75
563805,145
517079,21
435839,3
558605,77
472872,2056
15938,77
508395,106
228525,5211
530190,60
550540,144
505774,1271
521284,31
526803,10
352588,20
550080,147
553485,11395
540845,21
218164,67
509697,104
528851,2956
450995,22
541934,125
501444,142
470917,47
517735,62
125046,10
557818,9139
199555,19
501921,68
539504,172
516972,112
549818,27
522222,50
480987,136
518070,166
490501,49
531008,75
560535,65
551041,67
563668,88
563711,762
550426,49
547711,74
550920,30
485112,19
509594,10
144666,184
550108,27
561034,39
486595,103
525526,6421
560636,213
498499,24
563971,69
564897,63
485195,154
379286,31
495286,911
565158,86
423419,47
549664,169
534560,5994
518537,46
559672,104
380971,34
488351,9043
558320,187
321030,174
527778,19
224406,47
550970,24
541120,123
524752,42
167898,4
444649,18
321051,38
548382,140
384407,23
479050,70
538656,55
224638,156
508220,927
155008,1189
337623,7986
505808,57
223110,2103
518011,117
553596,213
548182,8
552841,135
370891,5
227375,59
146286,192
302291,109
179263,30
555090,10285
426420,668
432698,23
257944,24
564095,47
558152,134
144663,184
487172,49
496514,16
553458,38
537495,199
343491,55
505325,117
462629,23
398928,105
236241,737
218058,46
29805,2
409529,24
487391,36
538223,19
347913,11
233000,103
558957,163
117853,16
559867,1996
492080,2115
559553,122
508858,105
33872,2141
555227,788
121460,89
408606,71
398928,201
528013,1210
346013,2946
450638,1215
544949,78
297644,34
495278,16
531029,74
485910,166
555363,115
409364,146
209868,1930
297515,5
507752,30
560878,19
543617,39
530243,30
398928,42
536919,5
261593,6
556512,144
362161,179
534482,6
537837,400
564461,102
437321,495
117119,67
200721,155
376529,144
345762,104
183444,5118
559271,144
488240,130
213661,266
129383,10
522452,625
483710,8207
431021,30
560732,141
554930,101
82878,1304
559805,293
461421,23
436421,94
417227,584
556512,305
289874,63
269319,190
402561,337
468102,208
513541,51
456928,4
547858,9034
560828,1320
475203,44
561463,19
557336,400
287893,1674
316342,1438
